season,player_id,first_name,last_name,player_name,position,height_wo_shoes,height_wo_shoes_ft_in,height_w_shoes,height_w_shoes_ft_in,weight,wingspan,wingspan_ft_in,standing_reach,standing_reach_ft_in,body_fat_pct,hand_length,hand_width,standing_vertical_leap,max_vertical_leap,lane_agility_time,modified_lane_agility_time,three_quarter_sprint,bench_press,spot_fifteen_corner_left,spot_fifteen_break_left,spot_fifteen_top_key,spot_fifteen_break_right,spot_fifteen_corner_right,spot_college_corner_left,spot_college_break_left,spot_college_top_key,spot_college_break_right,spot_college_corner_right,spot_nba_corner_left,spot_nba_break_left,spot_nba_top_key,spot_nba_break_right,spot_nba_corner_right,off_drib_fifteen_break_left,off_drib_fifteen_top_key,off_drib_fifteen_break_right,off_drib_college_break_left,off_drib_college_top_key,off_drib_college_break_right,on_move_fifteen,on_move_college
2004,2845,Erik,Daniels,Erik Daniels,SF-PF,78.25,6' 6.25'',79.5,6' 7.5'',223,83.0,6' 11'',106.0,8' 10'',18.5,,,31.0,32.0,11.38,,3.19,4.0,,,,,,,,,,,,,,,,,,,,,,,
2004,2736,Luol,Deng,Luol Deng,SF,79.0,6' 7'',80.0,6' 8'',220,84.5,7' 0.5'',108.5,9' 0.5'',6.7,,,27.5,31.5,11.46,,3.34,5.0,,,,,,,,,,,,,,,,,,,,,,,
2004,12177,Marcus,Douthit,Marcus Douthit,C-PF,81.5,6' 9.5'',83.0,6' 11'',223,88.0,7' 4'',111.5,9' 3.5'',13.7,,,25.5,31.5,11.64,,3.34,1.0,,,,,,,,,,,,,,,,,,,,,,,
2004,2768,Chris,Duhon,Chris Duhon,PG,72.0,6' 0'',73.25,6' 1.25'',193,78.5,6' 6.5'',98.0,8' 2'',6.7,,,31.5,35.0,10.45,,3.14,7.0,,,,,,,,,,,,,,,,,,,,,,,
2004,2823,John,Edwards,John Edwards,C,83.25,6' 11.25'',85.0,7' 1'',264,88.5,7' 4.5'',113.0,9' 5'',14.1,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,
2004,2765,Andre,Emmett,Andre Emmett,SG-SF,75.5,6' 3.5'',76.5,6' 4.5'',216,81.0,6' 9'',100.0,8' 4'',6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,2824,Desmon,Farmer,Desmon Farmer,SG,76.5,6' 4.5'',77.75,6' 5.75'',214,80.5,6' 8.5'',103.0,8' 7'',5.3,,,24.0,31.0,10.89,,3.2,12.0,,,,,,,,,,,,,,,,,,,,,,,
2004,2784,Luis,Flores,Luis Flores,PG-SG,72.5,6' 0.5'',73.75,6' 1.75'',202,79.5,6' 7.5'',98.5,8' 2.5'',6.0,,,29.0,32.0,10.97,,3.1,15.0,,,,,,,,,,,,,,,,,,,,,,,
2004,2782,Matt,Freije,Matt Freije,SF-PF,80.25,6' 8.25'',81.5,6' 9.5'',234,85.0,7' 1'',108.5,9' 0.5'',10.8,,,29.5,31.0,11.15,,3.25,13.0,,,,,,,,,,,,,,,,,,,,,,,
2004,12178,Chris,Garnett,Chris Garnett,C-PF,80.25,6' 8.25'',81.75,6' 9.75'',260,85.0,7' 1'',108.0,9' 0'',14.8,,,27.0,31.5,11.75,,3.36,22.0,,,,,,,,,,,,,,,,,,,,,,,
2004,101155,Ryan,Gomes,Ryan Gomes,SF-PF,78.5,6' 6.5'',79.75,6' 7.75'',248,86.0,7' 2'',106.5,8' 10.5'',,,,26.5,30.5,12.49,,3.24,9.0,,,,,,,,,,,,,,,,,,,,,,,
2004,2732,Ben,Gordon,Ben Gordon,PG-SG,73.0,6' 1'',74.25,6' 2.25'',192,80.5,6' 8.5'',99.0,8' 3'',5.3,,,31.5,37.5,11.28,,3.19,12.0,,,,,,,,,,,,,,,,,,,,,,,
2004,2734,Devin,Harris,Devin Harris,PG,73.75,6' 1.75'',75.0,6' 3'',170,79.5,6' 7.5'',98.5,8' 2.5'',5.3,,,30.5,37.0,11.03,,3.19,5.0,,,,,,,,,,,,,,,,,,,,,,,
2004,2730,Dwight,Howard,Dwight Howard,PF-C,81.0,6' 9'',82.25,6' 10.25'',240,88.5,7' 4.5'',111.5,9' 3.5'',10.5,,,30.5,35.5,11.21,,3.14,7.0,,,,,,,,,,,,,,,,,,,,,,,
2004,12179,Rolando,Howell,Rolando Howell,PF,79.5,6' 7.5'',80.5,6' 8.5'',229,84.5,7' 0.5'',107.0,8' 11'',11.7,,,28.5,34.5,11.91,,3.28,,,,,,,,,,,,,,,,,,,,,,,,
2004,2743,Kris,Humphries,Kris Humphries,PF,80.25,6' 8.25'',81.5,6' 9.5'',238,84.5,7' 0.5'',106.5,8' 10.5'',6.7,,,29.5,36.0,11.33,,3.2,22.0,,,,,,,,,,,,,,,,,,,,,,,
2004,2738,Andre,Iguodala,Andre Iguodala,SG-SF,77.75,6' 5.75'',78.75,6' 6.75'',217,83.0,6' 11'',105.5,8' 9.5'',6.7,,,30.5,34.5,11.17,,3.18,4.0,,,,,,,,,,,,,,,,,,,,,,,
2004,12180,Martin,Iti,Martin Iti,C-PF,80.5,6' 8.5'',81.75,6' 9.75'',233,89.0,7' 5'',111.5,9' 3.5'',10.5,,,26.5,32.5,12.28,,3.41,13.0,,,,,,,,,,,,,,,,,,,,,,,
2004,2739,Luke,Jackson,Luke Jackson,SF-SG,78.0,6' 6'',79.0,6' 7'',212,80.5,6' 8.5'',103.0,8' 7'',8.0,,,26.5,36.0,11.1,,3.24,13.0,,,,,,,,,,,,,,,,,,,,,,,
2004,2744,Al,Jefferson,Al Jefferson,PF-SF,80.5,6' 8.5'',81.75,6' 9.75'',263,86.5,7' 2.5'',110.0,9' 2'',10.5,,,28.5,30.0,13.08,,3.29,3.0,,,,,,,,,,,,,,,,,,,,,,,
2004,2865,Arthur,Johnson,Arthur Johnson,PF-C,79.0,6' 7'',80.5,6' 8.5'',262,87.0,7' 3'',109.0,9' 1'',16.3,,,26.5,28.5,11.81,,3.38,14.0,,,,,,,,,,,,,,,,,,,,,,,
2004,12181,Ivan,Koljevic,Ivan Koljevic,PG,73.0,6' 1'',74.0,6' 2'',172,74.5,6' 2.5'',95.0,7' 11'',6.7,,,26.0,28.5,11.07,,3.28,4.0,,,,,,,,,,,,,,,,,,,,,,,
2004,12182,Herve,Lamizana,Herve Lamizana,SF-PF,79.5,6' 7.5'',80.5,6' 8.5'',210,85.5,7' 1.5'',107.0,8' 11'',6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,2778,Sergei,Lishouk,Sergei Lishouk,PF-SF,82.25,6' 10.25'',83.5,6' 11.5'',244,84.0,7' 0'',109.5,9' 1.5'',10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,2733,Shaun,Livingston,Shaun Livingston,PG-SG,78.25,6' 6.25'',79.5,6' 7.5'',186,83.0,6' 11'',105.5,8' 9.5'',6.7,,,26.5,30.0,10.72,,3.23,,,,,,,,,,,,,,,,,,,,,,,,
2004,12184,Jaime,Lloreda,Jaime Lloreda,PF,78.75,6' 6.75'',80.5,6' 8.5'',247,81.5,6' 9.5'',107.0,8' 11'',9.9,,,25.5,29.5,12.93,,3.23,6.0,,,,,,,,,,,,,,,,,,,,,,,
2004,12000,Bryant,Matthews,Bryant Matthews,SF-SG,77.75,6' 5.75'',78.75,6' 6.75'',206,84.5,7' 0.5'',105.5,8' 9.5'',6.7,,,29.0,34.5,11.08,,3.13,13.0,,,,,,,,,,,,,,,,,,,,,,,
2004,12001,Marcus,Melvin,Marcus Melvin,SF-PF,78.75,6' 6.75'',80.5,6' 8.5'',241,84.0,7' 0'',105.5,8' 9.5'',10.5,,,25.0,30.5,11.81,,3.33,11.0,,,,,,,,,,,,,,,,,,,,,,,
2004,2822,Rich,Melzer,Rich Melzer,PF-SF,79.5,6' 7.5'',80.75,6' 8.75'',229,86.0,7' 2'',107.0,8' 11'',12.4,,,24.5,28.5,11.74,,3.39,8.0,,,,,,,,,,,,,,,,,,,,,,,
2004,2777,Ricky,Minard,Ricky Minard,PG-SG,75.25,6' 3.25'',76.25,6' 4.25'',198,79.0,6' 7'',101.5,8' 5.5'',8.0,,,27.5,33.0,10.94,,3.1,13.0,,,,,,,,,,,,,,,,,,,,,,,
2004,12002,James,Moore,James Moore,PF-SF,78.5,6' 6.5'',80.0,6' 8'',198,84.5,7' 0.5'',107.0,8' 11'',8.0,,,28.5,32.5,11.01,,3.21,,,,,,,,,,,,,,,,,,,,,,,,
2004,12003,Marcus,Moore,Marcus Moore,PG-SG,76.0,6' 4'',77.25,6' 5.25'',202,81.0,6' 9'',101.5,8' 5.5'',14.8,,,25.0,30.0,11.31,,3.34,,,,,,,,,,,,,,,,,,,,,,,,
2004,12004,Michel,Morandais,Michel Morandais,SG-SF,75.75,6' 3.75'',76.75,6' 4.75'',205,83.5,6' 11.5'',102.0,8' 6'',8.6,,,30.5,33.5,11.45,,3.22,16.0,,,,,,,,,,,,,,,,,,,,,,,
2004,2749,Jameer,Nelson,Jameer Nelson,PG,71.0,5' 11'',72.5,6' 0.5'',199,74.5,6' 2.5'',95.0,7' 11'',8.0,,,28.5,33.5,10.95,,3.14,15.0,,,,,,,,,,,,,,,,,,,,,,,
2004,12005,Misan,Nikagbatse,Misan Nikagbatse,SG-PG,75.5,6' 3.5'',76.75,6' 4.75'',223,82.0,6' 10'',102.0,8' 6'',12.9,,,27.5,32.5,11.27,,3.32,11.0,,,,,,,,,,,,,,,,,,,,,,,
2004,2731,Emeka,Okafor,Emeka Okafor,C-PF,80.75,6' 8.75'',82.0,6' 10'',257,88.0,7' 4'',110.5,9' 2.5'',5.3,,,31.5,34.0,12.32,,3.15,22.0,,,,,,,,,,,,,,,,,,,,,,,
2004,12006,Randall,Orr,Randall Orr,PF-SF,81.0,6' 9'',82.75,6' 10.75'',193,82.5,6' 10.5'',107.5,8' 11.5'',6.7,,,26.5,33.0,11.18,,3.27,6.0,,,,,,,,,,,,,,,,,,,,,,,
2004,12007,Dylan,Page,Dylan Page,SF,79.5,6' 7.5'',80.75,6' 8.75'',239,79.0,6' 7'',105.0,8' 9'',12.3,,,26.0,30.0,10.99,,3.4,17.0,,,,,,,,,,,,,,,,,,,,,,,
2004,-1,Drago,Pasalic,Drago Pasalic,PF,81.25,6' 9.25'',82.75,6' 10.75'',231,83.5,6' 11.5'',108.0,9' 0'',12.9,,,25.5,30.0,12.97,,3.56,8.0,,,,,,,,,,,,,,,,,,,,,,,
2004,12008,Rickey,Paulding,Rickey Paulding,SG,74.75,6' 2.75'',76.0,6' 4'',210,81.5,6' 9.5'',101.5,8' 5.5'',5.3,,,30.0,36.0,11.14,,3.17,17.0,,,,,,,,,,,,,,,,,,,,,,,
2004,12009,Kelvin,Pena,Kelvin Pena,SG-PG,74.25,6' 2.25'',75.25,6' 3.25'',182,78.5,6' 6.5'',99.5,8' 3.5'',8.6,,,27.5,32.5,11.5,,3.24,1.0,,,,,,,,,,,,,,,,,,,,,,,
2004,2773,Tim,Pickett,Tim Pickett,PG-SG,75.0,6' 3'',76.25,6' 4.25'',207,79.5,6' 7.5'',100.5,8' 4.5'',6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12010,Omar,Quintero,Omar Quintero,PG,69.75,5' 9.75'',71.25,5' 11.25'',170,71.5,5' 11.5'',92.5,7' 8.5'',14.1,,,25.0,29.0,11.37,,3.25,2.0,,,,,,,,,,,,,,,,,,,,,,,
2004,2762,Peter,Ramos,Peter Ramos,C,85.75,7' 1.75'',87.25,7' 3.25'',266,89.5,7' 5.5'',111.5,9' 3.5'',6.7,,,24.0,26.5,12.61,,3.6,2.0,,,,,,,,,,,,,,,,,,,,,,,
2004,2876,Jared,Reiner,Jared Reiner,C-PF,82.0,6' 10'',83.75,6' 11.75'',246,84.5,7' 0.5'',109.0,9' 1'',12.9,,,22.0,26.0,12.65,,3.56,15.0,,,,,,,,,,,,,,,,,,,,,,,
2004,101160,Lawrence,Roberts,Lawrence Roberts,PF,79.5,6' 7.5'',81.0,6' 9'',233,81.5,6' 9.5'',106.5,8' 10.5'',9.3,,,27.5,33.0,12.52,,3.3,18.0,,,,,,,,,,,,,,,,,,,,,,,
2004,2774,Bernard,Robinson,Bernard Robinson,SG-SF,77.25,6' 5.25'',78.5,6' 6.5'',208,82.0,6' 10'',102.0,8' 6'',6.0,,,28.5,34.5,10.91,,3.17,14.0,,,,,,,,,,,,,,,,,,,,,,,
2004,101126,Nate,Robinson,Nate Robinson,PG,67.75,5' 7.75'',69.0,5' 9'',181,73.0,6' 1'',91.5,7' 7.5'',6.7,,,35.5,43.5,10.75,,2.96,13.0,,,,,,,,,,,,,,,,,,,,,,,
2004,12011,Aerick,Sanders,Aerick Sanders,PF,78.5,6' 6.5'',79.5,6' 7.5'',205,83.5,6' 11.5'',106.0,8' 10'',6.7,,,24.5,30.5,11.98,,3.37,9.0,,,,,,,,,,,,,,,,,,,,,,,
2004,2781,Romain,Sato,Romain Sato,SG,74.0,6' 2'',75.25,6' 3.25'',204,83.0,6' 11'',102.5,8' 6.5'',6.0,,,31.5,35.5,11.27,,3.18,8.0,,,,,,,,,,,,,,,,,,,,,,,
2004,12012,Blagota,Sekulic,Blagota Sekulic,SF-PF,81.25,6' 9.25'',82.5,6' 10.5'',234,83.0,6' 11'',107.0,8' 11'',9.3,,,23.5,31.5,10.93,,3.39,8.0,,,,,,,,,,,,,,,,,,,,,,,
2004,2746,Josh,Smith,Josh Smith,SG-SF,79.0,6' 7'',80.25,6' 8.25'',221,84.0,7' 0'',106.5,8' 10.5'',6.7,,,32.5,39.5,11.43,,3.24,12.0,,,,,,,,,,,,,,,,,,,,,,,
2004,2747,J.R.,Smith,J.R. Smith,SG-SF,77.5,6' 5.5'',78.75,6' 6.75'',227,82.0,6' 10'',104.0,8' 8'',6.7,,,29.0,35.5,10.93,,3.21,5.0,,,,,,,,,,,,,,,,,,,,,,,
2004,2745,Kirk,Snyder,Kirk Snyder,SG-SF,78.0,6' 6'',78.75,6' 6.75'',228,81.0,6' 9'',104.0,8' 8'',9.3,,,30.0,35.0,10.79,,3.13,19.0,,,,,,,,,,,,,,,,,,,,,,,
2004,2776,Pape,Sow,Pape Sow,PF-C,80.5,6' 8.5'',82.0,6' 10'',233,86.0,7' 2'',108.5,9' 0.5'',9.3,,,28.0,31.5,12.13,,3.27,18.0,,,,,,,,,,,,,,,,,,,,,,,
2004,12014,Tiago,Splitter,Tiago Splitter,C-PF,82.25,6' 10.25'',83.75,6' 11.75'',233,86.0,7' 2'',109.5,9' 1.5'',5.3,,,26.0,31.5,11.65,,3.38,8.0,,,,,,,,,,,,,,,,,,,,,,,
2004,12015,Blake,Stepp,Blake Stepp,PG,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12016,Tom,Timmerrmans,Tom Timmerrmans,PF-C,82.5,6' 10.5'',83.5,6' 11.5'',272,83.0,6' 11'',107.5,8' 11.5'',15.2,,,23.0,26.5,13.13,,3.63,15.0,,,,,,,,,,,,,,,,,,,,,,,
2004,12296,Marko,Tomas,Marko Tomas,SG-PG,78.5,6' 6.5'',79.75,6' 7.75'',198,79.0,6' 7'',103.5,8' 7.5'',9.3,,,32.0,31.5,11.8,,3.23,,,,,,,,,,,,,,,,,,,,,,,,
2004,2757,Beno,Udrih,Beno Udrih,PG,74.5,6' 2.5'',75.75,6' 3.75'',199,76.5,6' 4.5'',98.0,8' 2'',9.3,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
2004,2761,Jackson,Vroman,Jackson Vroman,PF-C,81.25,6' 9.25'',82.75,6' 10.75'',226,84.0,7' 0'',105.5,8' 9.5'',6.7,,,29.5,33.5,10.75,,3.25,12.0,,,,,,,,,,,,,,,,,,,,,,,
2004,2753,Delonte,West,Delonte West,PG-SG,73.5,6' 1.5'',74.75,6' 2.75'',183,78.0,6' 6'',99.5,8' 3.5'',6.7,,,30.0,35.0,11.2,,3.15,12.0,,,,,,,,,,,,,,,,,,,,,,,
2004,2863,Damien,Wilkins,Damien Wilkins,SG-SF,76.5,6' 4.5'',78.0,6' 6'',222,84.0,7' 0'',106.0,8' 10'',7.3,,,26.5,31.0,11.92,,3.15,15.0,,,,,,,,,,,,,,,,,,,,,,,
2004,12292,Mike,Williams,Mike Williams,SF,77.5,6' 5.5'',78.5,6' 6.5'',197,83.5,6' 11.5'',105.5,8' 9.5'',9.3,,,23.5,27.5,11.59,,3.42,,,,,,,,,,,,,,,,,,,,,,,,
2004,12293,Nate,Williams,Nate Williams,PF-SF,80.5,6' 8.5'',82.0,6' 10'',240,85.5,7' 1.5'',109.5,9' 1.5'',12.4,,,23.5,26.0,12.6,,3.35,1.0,,,,,,,,,,,,,,,,,,,,,,,
2004,12294,Rashad,Wright,Rashad Wright,PG,72.5,6' 0.5'',73.75,6' 1.75'',190,82.0,6' 10'',98.5,8' 2.5'',8.0,,,28.5,32.5,11.15,,3.28,10.0,,,,,,,,,,,,,,,,,,,,,,,
2005,101165,Alex,Acker,Alex Acker,SG,75.75,6' 3.75'',76.75,6' 4.75'',183,84.0,7' 0'',102.5,8' 6.5'',,,,28.0,32.0,11.67,,3.35,11.0,,,,,,,,,,,,,,,,,,,,,,,
2005,101224,Deji,Akindele,Deji Akindele,C-PF,81.5,6' 9.5'',83.0,6' 11'',236.4,87.0,7' 3'',108.5,9' 0.5'',,,,30.5,32.5,12.58,,3.35,13.0,,,,,,,,,,,,,,,,,,,,,,,
2005,200969,Mustafa,Al-Sayyad,Mustafa Al-Sayyad,PF-C,,,,,,,,,,,,,26.5,30.5,11.56,,3.42,,,,,,,,,,,,,,,,,,,,,,,,
2005,12104,Nemanja,Aleksandrov,Nemanja Aleksandrov,PF-SF,82.0,6' 10'',84.0,7' 0'',220.6,83.0,6' 11'',110.0,9' 2'',,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,
2005,101187,Alan,Anderson,Alan Anderson,SG-SF,76.5,6' 4.5'',78.0,6' 6'',223.2,81.5,6' 9.5'',104.0,8' 8'',,,,26.5,30.5,10.32,,3.27,10.0,,,,,,,,,,,,,,,,,,,,,,,
2005,101149,Martynas,Andriuskevicius,Martynas Andriuskevicius,C-PF,85.25,7' 1.25'',87.0,7' 3'',227.8,83.25,6' 11.25'',112.5,9' 4.5'',,,,24.0,27.5,11.94,,3.42,0.0,,,,,,,,,,,,,,,,,,,,,,,
2005,101252,Sean,Banks,Sean Banks,SF,77.75,6' 5.75'',79.0,6' 7'',206.4,85.0,7' 1'',108.0,9' 0'',,,,25.0,31.5,11.74,,3.35,7.0,,,,,,,,,,,,,,,,,,,,,,,
2005,101188,Eddie,Basden,Eddie Basden,SG-SF,76.25,6' 4.25'',77.5,6' 5.5'',210,82.25,6' 10.25'',101.0,8' 5'',,,,33.0,36.5,10.52,,3.21,14.0,,,,,,,,,,,,,,,,,,,,,,,
2005,12105,Mike,Bell,Mike Bell,SF-PF,80.75,6' 8.75'',81.25,6' 9.25'',206.2,85.5,7' 1.5'',104.5,8' 8.5'',,,,33.5,39.5,11.73,,3.29,13.0,,,,,,,,,,,,,,,,,,,,,,,
2005,101106,Andrew,Bogut,Andrew Bogut,C-PF,83.0,6' 11'',84.25,7' 0.25'',250.6,87.0,7' 3'',110.5,9' 2.5'',,,,27.5,33.5,12.06,,3.51,13.0,,,,,,,,,,,,,,,,,,,,,,,
2005,200793,Dee,Brown,Dee Brown,PG-SG,71.0,5' 11'',72.0,6' 0'',179,74.0,6' 2'',94.0,7' 10'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,101198,Will,Bynum,Will Bynum,PG-SG,70.5,5' 10.5'',71.5,5' 11.5'',188.8,75.5,6' 3.5'',93.0,7' 9'',,,,33.0,40.5,11.12,,3.0,15.0,,,,,,,,,,,,,,,,,,,,,,,
2005,12106,Marcus,Campbell,Marcus Campbell,C,82.25,6' 10.25'',84.25,7' 0.25'',280.4,90.0,7' 6'',114.0,9' 6'',,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,
2005,101215,Will,Conroy,Will Conroy,PG,73.0,6' 1'',74.0,6' 2'',188.6,75.0,6' 3'',96.5,8' 0.5'',,,,30.5,36.5,10.51,,3.28,14.0,,,,,,,,,,,,,,,,,,,,,,,
2005,12107,Taylor,Coppenrath,Taylor Coppenrath,PF-SF,79.75,6' 7.75'',81.25,6' 9.25'',252.4,83.5,6' 11.5'',106.5,8' 10.5'',,,,24.5,27.0,11.51,,3.44,5.0,,,,,,,,,,,,,,,,,,,,,,,
2005,101143,Travis,Diener,Travis Diener,PG-SG,71.75,5' 11.75'',73.0,6' 1'',165.2,71.75,5' 11.75'',93.5,7' 9.5'',,,,24.5,31.0,10.85,,3.26,1.0,,,,,,,,,,,,,,,,,,,,,,,
2005,101113,Ike,Diogu,Ike Diogu,PF,78.5,6' 6.5'',80.0,6' 8'',255.4,87.5,7' 3.5'',109.0,9' 1'',,,,28.0,31.0,11.94,,3.45,21.0,,,,,,,,,,,,,,,,,,,,,,,
2005,12108,Daryl,Dorsey,Daryl Dorsey,PG,71.25,5' 11.25'',72.5,6' 0.5'',160.8,71.5,5' 11.5'',94.0,7' 10'',,,,25.0,30.5,11.41,,3.24,0.0,,,,,,,,,,,,,,,,,,,,,,,
2005,101145,Monta,Ellis,Monta Ellis,SG-PG,74.25,6' 2.25'',75.25,6' 3.25'',176.6,74.75,6' 2.75'',98.0,8' 2'',,,,26.5,31.5,12.13,,3.31,0.0,,,,,,,,,,,,,,,,,,,,,,,
2005,101109,Raymond,Felton,Raymond Felton,PG,71.5,5' 11.5'',72.25,6' 0.25'',199.4,76.25,6' 4.25'',98.0,8' 2'',,,,29.0,33.5,10.5,,3.06,6.0,,,,,,,,,,,,,,,,,,,,,,,
2005,201164,Rudy,Fernandez,Rudy Fernandez,SG,76.75,6' 4.75'',78.0,6' 6'',172,79.5,6' 7.5'',101.5,8' 5.5'',,,,26.5,35.5,10.48,,3.33,0.0,,,,,,,,,,,,,,,,,,,,,,,
2005,12109,D'Or,Fischer,D'Or Fischer,C-PF,81.25,6' 9.25'',82.5,6' 10.5'',242.4,90.0,7' 6'',110.5,9' 2.5'',,,,28.0,30.5,12.53,,3.5,2.0,,,,,,,,,,,,,,,,,,,,,,,
2005,12110,Eddy,Fobbs,Eddy Fobbs,C-PF,82.25,6' 10.25'',83.25,6' 11.25'',235.2,90.75,7' 6.75'',111.5,9' 3.5'',,,,29.5,34.0,11.53,,3.28,12.0,,,,,,,,,,,,,,,,,,,,,,,
2005,101213,Sharrod,Ford,Sharrod Ford,PF,79.25,6' 7.25'',80.25,6' 8.25'',212.8,85.5,7' 1.5'',106.0,8' 10'',,,,28.5,37.0,11.92,,3.2,9.0,,,,,,,,,,,,,,,,,,,,,,,
2005,101112,Channing,Frye,Channing Frye,PF-C,81.5,6' 9.5'',82.5,6' 10.5'',243.6,86.5,7' 2.5'',110.5,9' 2.5'',,,,27.5,31.0,11.6,,3.38,19.0,,,,,,,,,,,,,,,,,,,,,,,
2005,101184,Deng,Gai,Deng Gai,PF-C,79.75,6' 7.75'',81.25,6' 9.25'',214,88.5,7' 4.5'',110.5,9' 2.5'',,,,31.5,35.5,12.51,,3.27,11.0,,,,,,,,,,,,,,,,,,,,,,,
2005,101128,Francisco,Garcia,Francisco Garcia,SF-SG,77.75,6' 5.75'',79.0,6' 7'',189.6,82.75,6' 10.75'',103.0,8' 7'',,,,27.5,31.5,10.63,,3.33,5.0,,,,,,,,,,,,,,,,,,,,,,,
2005,12111,John,Gilchrist,John Gilchrist,PG,73.25,6' 1.25'',74.5,6' 2.5'',195.2,81.25,6' 9.25'',96.5,8' 0.5'',,,,30.5,36.5,11.48,,3.15,12.0,,,,,,,,,,,,,,,,,,,,,,,
