game_id,league_id,team_id_home,team_abbreviation_home,team_city_home,pts_paint_home,pts_2nd_chance_home,pts_fb_home,largest_lead_home,lead_changes,times_tied,team_turnovers_home,total_turnovers_home,team_rebounds_home,pts_off_to_home,team_id_away,team_abbreviation_away,team_city_away,pts_paint_away,pts_2nd_chance_away,pts_fb_away,largest_lead_away,team_turnovers_away,total_turnovers_away,team_rebounds_away,pts_off_to_away
0029600401,00,1610612737,ATL,Atlanta,30,12,7,8,12,6,0.0,18.0,10.0,,1610612764,WAS,Washington,60,25,22,14,0.0,12.0,8.0,
0029600406,00,1610612745,HOU,Houston,46,20,15,14,2,1,1.0,15.0,7.0,,1610612744,GSW,Golden State,46,26,12,1,0.0,14.0,19.0,
0029600408,00,1610612738,BOS,Boston,38,15,14,3,3,3,0.0,21.0,12.0,,1610612758,SAC,Sacramento,60,11,38,41,0.0,10.0,10.0,
0029600407,00,1610612762,UTA,Utah,60,15,17,28,6,4,1.0,10.0,2.0,,1610612755,PHI,Philadelphia,36,19,8,6,1.0,21.0,10.0,
0029600402,00,1610612766,CHH,Charlotte,32,9,8,0,0,2,0.0,19.0,6.0,,1610612765,DET,Detroit,42,19,18,22,0.0,11.0,9.0,
0029600409,00,1610612756,PHX,Phoenix,38,15,13,15,7,7,0.0,15.0,4.0,,1610612763,VAN,Vancouver,50,5,6,3,1.0,16.0,7.0,
0029600413,00,1610612757,POR,Portland,50,17,16,35,0,0,1.0,20.0,6.0,,1610612759,SAS,San Antonio,40,16,9,0,1.0,24.0,15.0,
0029600412,00,1610612747,LAL,Los Angeles,60,15,16,17,14,16,1.0,14.0,9.0,,1610612755,PHI,Philadelphia,46,18,9,3,0.0,23.0,13.0,
0029600410,00,1610612754,IND,Indiana,36,17,14,8,1,7,2.0,26.0,12.0,,1610612751,NJN,New Jersey,38,15,21,10,2.0,14.0,9.0,
0029600423,00,1610612763,VAN,Vancouver,38,18,8,0,0,0,0.0,16.0,6.0,,1610612759,SAS,San Antonio,34,6,12,19,1.0,14.0,5.0,
0029600417,00,1610612765,DET,Detroit,30,20,11,20,7,9,0.0,12.0,11.0,,1610612753,ORL,Orlando,22,10,7,2,0.0,14.0,9.0,
0029600422,00,1610612746,LAC,Los Angeles,42,18,6,21,4,1,1.0,12.0,9.0,,1610612762,UTA,Utah,30,16,8,1,2.0,23.0,13.0,
0029600416,00,1610612739,CLE,Cleveland,24,13,7,33,4,1,0.0,11.0,14.0,,1610612750,MIN,Minnesota,24,9,4,4,0.0,20.0,5.0,
0029600414,00,1610612752,NYK,New York,46,12,13,16,5,3,0.0,22.0,8.0,,1610612751,NJN,New Jersey,40,16,7,7,1.0,19.0,13.0,
0029600420,00,1610612743,DEN,Denver,48,13,14,8,13,10,0.0,12.0,6.0,,1610612738,BOS,Boston,40,17,12,5,0.0,9.0,5.0,
0029600418,00,1610612754,IND,Indiana,30,16,12,14,4,3,0.0,11.0,6.0,,1610612741,CHI,Chicago,22,16,2,6,2.0,12.0,13.0,
0029600421,00,1610612758,SAC,Sacramento,36,16,4,0,0,0,0.0,16.0,8.0,,1610612756,PHX,Phoenix,44,10,20,27,0.0,12.0,8.0,
0029600425,00,1610612761,TOR,Toronto,46,13,17,5,6,6,0.0,14.0,9.0,,1610612753,ORL,Orlando,44,17,7,15,2.0,19.0,10.0,
0029600424,00,1610612752,NYK,New York,38,19,18,15,4,6,0.0,23.0,5.0,,1610612764,WAS,Washington,30,17,10,8,0.0,20.0,13.0,
0029600428,00,1610612739,CLE,Cleveland,42,20,7,16,5,5,0.0,19.0,8.0,,1610612756,PHX,Phoenix,50,7,8,3,0.0,20.0,8.0,
0029600432,00,1610612747,LAL,Los Angeles,44,15,8,13,3,8,0.0,8.0,7.0,,1610612758,SAC,Sacramento,40,16,15,8,0.0,16.0,15.0,
0029600431,00,1610612762,UTA,Utah,30,0,9,4,13,6,0.0,21.0,5.0,,1610612759,SAS,San Antonio,42,6,15,7,1.0,22.0,9.0,
0029600427,00,1610612742,DAL,Dallas,40,11,7,6,3,7,2.0,17.0,11.0,,1610612766,CHH,Charlotte,38,4,11,0,2.0,15.0,6.0,
0029600436,00,1610612754,IND,Indiana,40,14,12,13,4,6,1.0,17.0,3.0,,1610612756,PHX,Phoenix,40,7,11,12,1.0,12.0,6.0,
0029600441,00,1610612763,VAN,Vancouver,36,10,14,0,0,2,1.0,21.0,5.0,,1610612760,SEA,Seattle,48,11,15,19,1.0,13.0,4.0,
0029600434,00,1610612750,MIN,Minnesota,44,11,20,16,10,7,0.0,25.0,5.0,,1610612738,BOS,Boston,58,12,18,9,1.0,24.0,7.0,
0029600440,00,1610612755,PHI,Philadelphia,38,28,2,6,10,12,0.0,18.0,8.0,,1610612744,GSW,Golden State,56,18,10,16,0.0,19.0,6.0,
0029600438,00,1610612743,DEN,Denver,40,13,19,7,9,7,0.0,13.0,15.0,,1610612759,SAS,San Antonio,46,27,4,11,1.0,9.0,10.0,
0029600437,00,1610612741,CHI,Chicago,56,20,25,29,0,0,0.0,12.0,9.0,,1610612753,ORL,Orlando,34,12,8,0,0.0,10.0,8.0,
0029600435,00,1610612751,NJN,New Jersey,42,12,11,2,1,1,1.0,14.0,8.0,,1610612737,ATL,Atlanta,34,14,4,15,0.0,12.0,7.0,
0029600439,00,1610612747,LAL,Los Angeles,38,15,22,20,1,1,0.0,13.0,15.0,,1610612758,SAC,Sacramento,36,24,13,1,2.0,17.0,10.0,
0029600447,00,1610612742,DAL,Dallas,40,20,15,4,13,13,0.0,9.0,9.0,,1610612757,POR,Portland,50,6,22,10,0.0,17.0,4.0,
0029600442,00,1610612766,CHH,Charlotte,36,12,8,0,12,5,0.0,17.0,4.0,,1610612764,WAS,Washington,50,18,6,21,0.0,14.0,8.0,
0029600444,00,1610612739,CLE,Cleveland,34,20,4,19,3,2,1.0,14.0,14.0,,1610612754,IND,Indiana,48,11,19,2,0.0,14.0,4.0,
0029600449,00,1610612762,UTA,Utah,40,4,15,15,8,8,0.0,14.0,10.0,,1610612748,MIA,Miami,36,15,9,4,1.0,18.0,8.0,
0029600445,00,1610612765,DET,Detroit,56,20,29,47,0,2,1.0,21.0,6.0,,1610612761,TOR,Toronto,18,12,5,0,1.0,23.0,9.0,
0029600446,00,1610612750,MIN,Minnesota,38,11,18,7,3,7,1.0,15.0,7.0,,1610612749,MIL,Milwaukee,44,8,18,8,1.0,15.0,5.0,
0029600443,00,1610612737,ATL,Atlanta,34,6,16,19,4,6,0.0,14.0,10.0,,1610612752,NYK,New York,34,8,10,4,0.0,17.0,4.0,
0029600454,00,1610612747,LAL,Los Angeles,54,12,28,14,5,1,0.0,16.0,6.0,,1610612763,VAN,Vancouver,40,33,13,8,2.0,18.0,15.0,
0029600451,00,1610612752,NYK,New York,34,13,6,15,9,5,0.0,17.0,10.0,,1610612749,MIL,Milwaukee,40,5,6,4,1.0,18.0,10.0,
0029600452,00,1610612759,SAS,San Antonio,34,11,14,1,6,3,1.0,15.0,9.0,,1610612746,LAC,Los Angeles,24,24,0,10,1.0,16.0,18.0,
0029600450,00,1610612738,BOS,Boston,46,12,12,7,28,11,1.0,14.0,6.0,,1610612756,PHX,Phoenix,68,11,16,11,0.0,26.0,8.0,
0029600455,00,1610612741,CHI,Chicago,32,17,12,26,0,0,0.0,8.0,9.0,,1610612762,UTA,Utah,40,11,2,0,0.0,13.0,5.0,
0029600456,00,1610612744,GSW,Golden State,36,15,5,7,5,15,0.0,12.0,2.0,,1610612766,CHH,Charlotte,28,18,2,0,1.0,10.0,6.0,
0029600462,00,1610612746,LAC,Los Angeles,30,10,27,7,7,2,3.0,18.0,17.0,,1610612761,TOR,Toronto,32,17,30,14,0.0,16.0,5.0,
0029600466,00,1610612743,DEN,Denver,42,15,8,29,3,5,2.0,17.0,9.0,,1610612758,SAC,Sacramento,40,21,10,2,0.0,11.0,6.0,
0029600458,00,1610612742,DAL,Dallas,30,16,10,3,4,0,1.0,22.0,17.0,,1610612752,NYK,New York,50,9,36,41,0.0,20.0,6.0,
0029600459,00,1610612759,SAS,San Antonio,38,9,17,0,0,0,1.0,25.0,11.0,,1610612751,NJN,New Jersey,40,19,21,23,0.0,18.0,10.0,
0029600467,00,1610612748,MIA,Miami,24,17,12,3,9,9,1.0,22.0,11.0,,1610612760,SEA,Seattle,42,24,8,12,0.0,12.0,11.0,
0029600465,00,1610612750,MIN,Minnesota,28,17,9,9,5,2,0.0,11.0,5.0,,1610612745,HOU,Houston,38,18,21,11,2.0,17.0,8.0,
0029600460,00,1610612755,PHI,Philadelphia,40,13,14,6,1,3,0.0,12.0,11.0,,1610612753,ORL,Orlando,44,16,17,23,0.0,15.0,12.0,
0029600463,00,1610612749,MIL,Milwaukee,20,9,8,12,12,12,0.0,10.0,6.0,,1610612765,DET,Detroit,34,8,4,4,0.0,11.0,6.0,
0029600474,00,1610612766,CHH,Charlotte,38,13,28,0,2,2,1.0,16.0,12.0,,1610612747,LAL,Los Angeles,62,22,36,18,0.0,14.0,10.0,
0029600471,00,1610612745,HOU,Houston,22,21,2,11,11,10,1.0,23.0,8.0,,1610612739,CLE,Cleveland,20,9,9,8,1.0,18.0,7.0,
0029600476,00,1610612748,MIA,Miami,22,12,7,6,7,6,2.0,17.0,15.0,,1610612757,POR,Portland,32,18,7,10,0.0,18.0,16.0,
0029600472,00,1610612749,MIL,Milwaukee,32,4,0,9,25,19,1.0,16.0,14.0,,1610612762,UTA,Utah,50,20,26,7,0.0,18.0,5.0,
0029600475,00,1610612763,VAN,Vancouver,38,14,6,16,5,4,0.0,15.0,6.0,,1610612744,GSW,Golden State,42,20,2,11,0.0,17.0,8.0,
0029600473,00,1610612760,SEA,Seattle,48,21,9,11,14,6,0.0,6.0,11.0,,1610612743,DEN,Denver,32,10,12,6,1.0,13.0,10.0,
0029600469,00,1610612742,DAL,Dallas,50,9,21,23,9,6,1.0,16.0,9.0,,1610612755,PHI,Philadelphia,36,17,11,8,0.0,18.0,11.0,
0029600470,00,1610612764,WAS,Washington,52,22,20,5,12,17,2.0,20.0,9.0,,1610612756,PHX,Phoenix,40,8,19,11,1.0,19.0,7.0,
0029600468,00,1610612738,BOS,Boston,48,17,27,24,5,6,0.0,12.0,5.0,,1610612759,SAS,San Antonio,54,16,12,4,0.0,26.0,8.0,
0029600477,00,1610612750,MIN,Minnesota,52,20,6,9,9,17,0.0,19.0,8.0,,1610612751,NJN,New Jersey,40,22,10,8,2.0,18.0,8.0,
0029600479,00,1610612761,TOR,Toronto,36,19,15,16,9,6,0.0,18.0,10.0,,1610612762,UTA,Utah,52,10,20,7,1.0,16.0,5.0,
0029600487,00,1610612756,PHX,Phoenix,46,10,9,14,0,4,0.0,7.0,6.0,,1610612766,CHH,Charlotte,32,8,5,0,1.0,13.0,9.0,
0029600484,00,1610612759,SAS,San Antonio,20,11,16,2,1,4,1.0,12.0,11.0,,1610612765,DET,Detroit,22,14,8,24,2.0,15.0,6.0,
0029600485,00,1610612741,CHI,Chicago,58,28,27,18,9,3,0.0,8.0,7.0,,1610612749,MIL,Milwaukee,38,4,11,10,0.0,17.0,6.0,
0029600483,00,1610612764,WAS,Washington,62,10,16,18,8,8,0.0,23.0,14.0,,1610612746,LAC,Los Angeles,28,11,18,2,1.0,18.0,9.0,
0029600488,00,1610612748,MIA,Miami,38,14,18,5,7,4,0.0,14.0,14.0,,1610612747,LAL,Los Angeles,52,15,6,16,0.0,14.0,12.0,
0029600486,00,1610612743,DEN,Denver,32,18,20,6,15,7,1.0,15.0,11.0,,1610612754,IND,Indiana,36,11,8,28,1.0,17.0,7.0,
0029600481,00,1610612752,NYK,New York,50,11,9,13,15,10,0.0,24.0,11.0,,1610612738,BOS,Boston,42,15,17,7,2.0,15.0,11.0,
0029600482,00,1610612745,HOU,Houston,56,15,24,28,6,2,0.0,21.0,6.0,,1610612755,PHI,Philadelphia,38,17,21,5,0.0,13.0,12.0,
0029600495,00,1610612746,LAC,Los Angeles,38,22,7,15,5,4,1.0,21.0,9.0,,1610612750,MIN,Minnesota,38,17,19,5,1.0,12.0,5.0,
0029600490,00,1610612761,TOR,Toronto,36,15,13,42,1,1,1.0,21.0,12.0,,1610612751,NJN,New Jersey,40,20,18,2,2.0,20.0,9.0,
0029600496,00,1610612743,DEN,Denver,44,10,13,9,8,9,2.0,14.0,9.0,,1610612742,DAL,Dallas,44,15,11,8,0.0,15.0,8.0,
0029600491,00,1610612759,SAS,San Antonio,46,20,16,9,13,22,0.0,12.0,7.0,,1610612737,ATL,Atlanta,26,9,2,5,0.0,21.0,10.0,
0029600498,00,1610612758,SAC,Sacramento,30,20,8,10,16,17,1.0,22.0,14.0,,1610612763,VAN,Vancouver,46,19,15,12,0.0,17.0,11.0,
0029600494,00,1610612745,HOU,Houston,28,4,6,5,10,10,0.0,12.0,9.0,,1610612741,CHI,Chicago,38,16,9,27,1.0,9.0,6.0,
0029600493,00,1610612762,UTA,Utah,28,13,5,2,2,4,0.0,17.0,6.0,,1610612765,DET,Detroit,16,10,4,17,5.0,16.0,7.0,
0029600492,00,1610612739,CLE,Cleveland,26,10,5,2,1,3,0.0,18.0,11.0,,1610612764,WAS,Washington,54,12,15,21,2.0,19.0,6.0,
0029600500,00,1610612749,MIL,Milwaukee,54,23,28,27,4,5,0.0,15.0,10.0,,1610612744,GSW,Golden State,42,12,21,5,1.0,16.0,7.0,
0029600501,00,1610612758,SAC,Sacramento,46,20,8,7,13,13,0.0,15.0,1.0,,1610612766,CHH,Charlotte,40,6,15,0,0.0,16.0,8.0,
0029600503,00,1610612762,UTA,Utah,34,14,8,14,10,4,0.0,15.0,10.0,,1610612755,PHI,Philadelphia,52,9,11,1,2.0,18.0,10.0,
0029600502,00,1610612753,ORL,Orlando,40,15,2,6,10,5,1.0,16.0,5.0,,1610612751,NJN,New Jersey,50,7,18,12,1.0,14.0,4.0,
0029600507,00,1610612743,DEN,Denver,36,14,14,6,16,13,2.0,11.0,9.0,,1610612766,CHH,Charlotte,42,11,8,0,2.0,9.0,13.0,
0029600506,00,1610612756,PHX,Phoenix,36,14,22,26,3,2,0.0,18.0,7.0,,1610612742,DAL,Dallas,54,18,10,4,0.0,17.0,14.0,
0029600504,00,1610612748,MIA,Miami,42,14,13,22,1,5,1.0,17.0,14.0,,1610612764,WAS,Washington,52,12,9,7,0.0,15.0,12.0,
0029600505,00,1610612739,CLE,Cleveland,32,15,4,12,5,5,0.0,11.0,6.0,,1610612737,ATL,Atlanta,36,13,6,14,1.0,11.0,5.0,
0029600515,00,1610612765,DET,Detroit,32,12,10,0,0,0,1.0,9.0,6.0,,1610612757,POR,Portland,42,14,18,21,1.0,19.0,12.0,
0029600510,00,1610612764,WAS,Washington,54,9,10,9,12,7,1.0,16.0,6.0,,1610612741,CHI,Chicago,32,11,5,11,0.0,10.0,8.0,
0029600511,00,1610612745,HOU,Houston,34,9,9,25,2,0,1.0,22.0,1.0,,1610612752,NYK,New York,42,6,10,1,0.0,16.0,7.0,
0029600512,00,1610612756,PHX,Phoenix,64,18,11,10,5,5,0.0,13.0,10.0,,1610612743,DEN,Denver,40,18,8,12,0.0,16.0,13.0,
0029600513,00,1610612763,VAN,Vancouver,30,7,28,10,11,5,1.0,16.0,11.0,,1610612747,LAL,Los Angeles,54,19,22,12,2.0,19.0,16.0,
0029600508,00,1610612744,GSW,Golden State,64,14,11,7,5,9,0.0,21.0,7.0,,1610612738,BOS,Boston,44,14,21,13,1.0,23.0,13.0,
0029600509,00,1610612737,ATL,Atlanta,36,15,7,4,21,18,2.0,13.0,10.0,,1610612750,MIN,Minnesota,26,9,4,9,0.0,19.0,13.0,
0029600519,00,1610612742,DAL,Dallas,36,11,11,0,0,1,1.0,19.0,7.0,,1610612753,ORL,Orlando,34,4,10,16,1.0,19.0,8.0,
0029600523,00,1610612763,VAN,Vancouver,32,14,10,2,1,1,0.0,17.0,8.0,,1610612765,DET,Detroit,40,6,20,33,0.0,10.0,9.0,
0029600517,00,1610612751,NJN,New Jersey,38,18,13,13,16,14,0.0,17.0,15.0,,1610612766,CHH,Charlotte,60,17,17,0,0.0,14.0,10.0,
0029600522,00,1610612760,SEA,Seattle,42,13,26,45,4,1,0.0,18.0,13.0,,1610612761,TOR,Toronto,36,10,14,2,0.0,32.0,5.0,
0029600521,00,1610612754,IND,Indiana,50,19,16,22,10,9,4.0,13.0,7.0,,1610612746,LAC,Los Angeles,38,19,6,4,0.0,10.0,10.0,
0029600518,00,1610612741,CHI,Chicago,48,26,10,23,10,6,0.0,9.0,5.0,,1610612750,MIN,Minnesota,36,18,6,2,0.0,10.0,6.0,
0029600516,00,1610612755,PHI,Philadelphia,62,14,10,0,0,1,0.0,13.0,10.0,,1610612744,GSW,Golden State,58,22,10,25,0.0,14.0,12.0,
0029600520,00,1610612752,NYK,New York,30,25,11,21,1,1,1.0,17.0,11.0,,1610612759,SAS,San Antonio,24,8,8,9,2.0,15.0,8.0,
0029600524,00,1610612748,MIA,Miami,52,13,23,19,2,4,1.0,20.0,12.0,,1610612738,BOS,Boston,42,8,16,4,0.0,15.0,12.0,
0029600525,00,1610612753,ORL,Orlando,24,10,7,4,9,4,1.0,12.0,14.0,,1610612737,ATL,Atlanta,28,17,4,11,0.0,11.0,10.0,
0029600528,00,1610612756,PHX,Phoenix,32,7,17,12,3,4,0.0,24.0,8.0,,1610612762,UTA,Utah,38,10,16,11,0.0,15.0,8.0,
0029600534,00,1610612745,HOU,Houston,34,15,18,10,9,6,0.0,14.0,7.0,,1610612742,DAL,Dallas,34,7,10,10,0.0,17.0,8.0,
0029600538,00,1610612762,UTA,Utah,70,14,22,40,5,4,0.0,13.0,9.0,,1610612763,VAN,Vancouver,28,15,6,7,0.0,16.0,7.0,
0029600535,00,1610612758,SAC,Sacramento,20,20,5,2,1,3,0.0,17.0,12.0,,1610612759,SAS,San Antonio,36,10,17,30,2.0,14.0,9.0,
0029600533,00,1610612741,CHI,Chicago,44,12,30,27,0,0,0.0,11.0,5.0,,1610612749,MIL,Milwaukee,36,20,3,0,0.0,19.0,11.0,
0029600536,00,1610612757,POR,Portland,66,17,15,4,3,7,1.0,15.0,10.0,,1610612761,TOR,Toronto,60,15,15,14,0.0,7.0,7.0,
0029600537,00,1610612760,SEA,Seattle,52,20,13,18,7,1,0.0,10.0,8.0,,1610612739,CLE,Cleveland,30,13,8,3,1.0,16.0,11.0,
0029600531,00,1610612748,MIA,Miami,38,12,18,14,9,10,1.0,14.0,13.0,,1610612764,WAS,Washington,44,11,14,3,0.0,22.0,5.0,
0029600539,00,1610612764,WAS,Washington,52,12,11,11,9,6,1.0,23.0,6.0,,1610612738,BOS,Boston,68,4,28,13,0.0,15.0,6.0,
0029600541,00,1610612737,ATL,Atlanta,34,18,12,27,7,6,0.0,17.0,10.0,,1610612749,MIL,Milwaukee,32,14,4,5,0.0,25.0,8.0,
0029600542,00,1610612744,GSW,Golden State,32,10,21,13,2,6,2.0,16.0,7.0,,1610612750,MIN,Minnesota,46,21,18,19,1.0,18.0,8.0,
0029600544,00,1610612752,NYK,New York,36,12,7,15,13,7,0.0,16.0,5.0,,1610612756,PHX,Phoenix,48,15,4,9,0.0,12.0,6.0,
0029600545,00,1610612747,LAL,Los Angeles,42,18,18,9,26,11,0.0,13.0,11.0,,1610612765,DET,Detroit,50,20,11,3,0.0,10.0,7.0,
0029600540,00,1610612751,NJN,New Jersey,44,13,14,2,1,0,0.0,14.0,7.0,,1610612766,CHH,Charlotte,32,8,19,0,0.0,17.0,13.0,
0029600543,00,1610612742,DAL,Dallas,36,7,15,8,31,10,0.0,13.0,5.0,,1610612743,DEN,Denver,28,19,12,5,0.0,17.0,9.0,
0029600547,00,1610612755,PHI,Philadelphia,34,28,7,2,3,4,1.0,10.0,12.0,,1610612754,IND,Indiana,46,6,17,25,0.0,8.0,12.0,
0029600549,00,1610612746,LAC,Los Angeles,36,7,11,8,2,7,1.0,13.0,10.0,,1610612739,CLE,Cleveland,52,14,7,10,0.0,14.0,12.0,
0029600551,00,1610612763,VAN,Vancouver,56,17,25,14,0,0,2.0,17.0,13.0,,1610612761,TOR,Toronto,46,18,10,0,1.0,13.0,7.0,
0029600548,00,1610612741,CHI,Chicago,34,19,6,3,3,4,2.0,14.0,5.0,,1610612745,HOU,Houston,36,9,13,18,1.0,13.0,9.0,
0029600546,00,1610612753,ORL,Orlando,38,8,10,17,1,1,0.0,13.0,8.0,,1610612748,MIA,Miami,36,6,15,11,1.0,21.0,5.0,
0029600550,00,1610612757,POR,Portland,36,8,5,7,20,8,0.0,16.0,10.0,,1610612762,UTA,Utah,24,16,7,11,1.0,13.0,13.0,
0029600553,00,1610612749,MIL,Milwaukee,62,23,20,17,6,5,0.0,11.0,7.0,,1610612755,PHI,Philadelphia,56,17,20,5,2.0,11.0,10.0,
0029600552,00,1610612764,WAS,Washington,28,8,2,0,0,1,0.0,17.0,13.0,,1610612752,NYK,New York,44,15,9,24,1.0,13.0,6.0,
0029600556,00,1610612743,DEN,Denver,48,15,13,29,0,0,1.0,11.0,10.0,,1610612751,NJN,New Jersey,46,11,15,0,0.0,9.0,12.0,
0029600560,00,1610612760,SEA,Seattle,54,17,8,16,3,1,0.0,16.0,8.0,,1610612763,VAN,Vancouver,34,12,6,2,0.0,19.0,9.0,
0029600557,00,1610612739,CLE,Cleveland,20,11,6,2,5,3,2.0,19.0,11.0,,1610612762,UTA,Utah,40,6,18,30,2.0,19.0,12.0,
0029600554,00,1610612766,CHH,Charlotte,36,24,7,0,0,1,0.0,8.0,4.0,,1610612737,ATL,Atlanta,40,13,2,18,0.0,7.0,8.0,
0029600558,00,1610612756,PHX,Phoenix,38,14,10,7,4,3,0.0,14.0,8.0,,1610612765,DET,Detroit,26,12,5,15,1.0,14.0,5.0,
0029600561,00,1610612764,WAS,Washington,60,13,26,9,16,10,0.0,16.0,10.0,,1610612753,ORL,Orlando,48,15,12,8,1.0,16.0,7.0,
0029600566,00,1610612749,MIL,Milwaukee,38,19,13,6,3,2,6.0,16.0,14.0,,1610612754,IND,Indiana,50,12,16,12,1.0,14.0,11.0,
0029600562,00,1610612737,ATL,Atlanta,34,11,0,2,1,1,1.0,12.0,11.0,,1610612748,MIA,Miami,38,4,13,13,0.0,9.0,11.0,
0029600564,00,1610612761,TOR,Toronto,52,17,30,26,6,5,0.0,11.0,7.0,,1610612750,MIN,Minnesota,54,23,27,5,1.0,11.0,10.0,
0029600567,00,1610612742,DAL,Dallas,40,16,6,3,5,4,0.0,21.0,6.0,,1610612744,GSW,Golden State,34,10,8,13,0.0,8.0,8.0,
0029600565,00,1610612741,CHI,Chicago,20,12,15,17,3,1,4.0,23.0,10.0,,1610612752,NYK,New York,44,20,6,6,0.0,16.0,8.0,
0029600563,00,1610612766,CHH,Charlotte,30,18,7,0,8,7,0.0,12.0,13.0,,1610612745,HOU,Houston,54,14,8,5,0.0,17.0,4.0,
0029600568,00,1610612757,POR,Portland,56,5,18,21,4,2,0.0,16.0,12.0,,1610612746,LAC,Los Angeles,44,19,10,4,0.0,16.0,11.0,
0029600573,00,1610612765,DET,Detroit,28,17,6,8,15,13,1.0,10.0,7.0,,1610612758,SAC,Sacramento,30,13,10,7,1.0,12.0,5.0,
0029600570,00,1610612759,SAS,San Antonio,38,6,13,7,12,4,0.0,12.0,11.0,,1610612751,NJN,New Jersey,44,28,14,10,2.0,8.0,8.0,
0029600571,00,1610612743,DEN,Denver,36,30,20,16,0,0,0.0,11.0,4.0,,1610612763,VAN,Vancouver,32,9,11,0,1.0,16.0,11.0,
0029600582,00,1610612750,MIN,Minnesota,34,19,15,27,0,2,1.0,20.0,10.0,,1610612763,VAN,Vancouver,42,7,13,0,0.0,21.0,1.0,
0029600579,00,1610612751,NJN,New Jersey,56,19,9,0,0,0,1.0,9.0,5.0,,1610612745,HOU,Houston,68,17,23,23,1.0,15.0,6.0,
0029600581,00,1610612765,DET,Detroit,30,16,4,20,5,9,0.0,13.0,4.0,,1610612744,GSW,Golden State,22,5,4,7,0.0,17.0,9.0,
0029600577,00,1610612741,CHI,Chicago,32,24,6,19,1,1,0.0,22.0,7.0,,1610612739,CLE,Cleveland,24,6,18,11,1.0,18.0,4.0,
0029600578,00,1610612754,IND,Indiana,26,6,11,7,11,8,0.0,19.0,6.0,,1610612752,NYK,New York,30,10,14,7,0.0,14.0,2.0,
0029600575,00,1610612749,MIL,Milwaukee,44,15,11,1,2,1,1.0,11.0,7.0,,1610612753,ORL,Orlando,38,12,2,10,1.0,14.0,7.0,
0029600585,00,1610612752,NYK,New York,40,15,2,5,8,11,0.0,13.0,8.0,,1610612766,CHH,Charlotte,32,14,6,0,1.0,17.0,7.0,
0029600586,00,1610612764,WAS,Washington,60,10,10,7,17,12,0.0,7.0,6.0,,1610612737,ATL,Atlanta,38,16,3,13,0.0,11.0,6.0,
0029600589,00,1610612746,LAC,Los Angeles,50,18,9,15,5,4,1.0,13.0,9.0,,1610612743,DEN,Denver,44,17,5,4,0.0,18.0,10.0,
0029600584,00,1610612758,SAC,Sacramento,50,12,28,22,5,7,0.0,16.0,6.0,,1610612755,PHI,Philadelphia,50,17,20,7,1.0,21.0,7.0,
0029600587,00,1610612759,SAS,San Antonio,38,16,11,17,0,1,1.0,12.0,5.0,,1610612742,DAL,Dallas,48,26,12,0,0.0,11.0,13.0,
0029600588,00,1610612756,PHX,Phoenix,66,13,21,8,9,5,0.0,14.0,6.0,,1610612757,POR,Portland,42,18,11,14,0.0,10.0,12.0,
0029600596,00,1610612741,CHI,Chicago,48,8,24,23,7,0,0.0,12.0,6.0,,1610612761,TOR,Toronto,44,20,7,4,0.0,24.0,9.0,
0029600598,00,1610612745,HOU,Houston,30,14,2,9,21,16,0.0,19.0,11.0,,1610612762,UTA,Utah,32,11,13,5,1.0,13.0,7.0,
0029600591,00,1610612764,WAS,Washington,54,17,24,13,9,9,0.0,13.0,14.0,,1610612758,SAC,Sacramento,48,16,21,9,0.0,17.0,8.0,
0029600593,00,1610612739,CLE,Cleveland,48,17,11,33,1,2,0.0,11.0,16.0,,1610612766,CHH,Charlotte,24,6,3,0,0.0,17.0,8.0,
0029600594,00,1610612755,PHI,Philadelphia,30,12,11,3,8,3,3.0,16.0,14.0,,1610612765,DET,Detroit,30,17,7,20,0.0,13.0,5.0,
0029600592,00,1610612738,BOS,Boston,54,16,8,7,11,5,0.0,12.0,13.0,,1610612737,ATL,Atlanta,44,19,8,13,0.0,16.0,9.0,
