game_id,league_id,team_id_home,team_abbreviation_home,team_city_home,pts_paint_home,pts_2nd_chance_home,pts_fb_home,largest_lead_home,lead_changes,times_tied,team_turnovers_home,total_turnovers_home,team_rebounds_home,pts_off_to_home,team_id_away,team_abbreviation_away,team_city_away,pts_paint_away,pts_2nd_chance_away,pts_fb_away,largest_lead_away,team_turnovers_away,total_turnovers_away,team_rebounds_away,pts_off_to_away
0029600599,00,1610612757,POR,Portland,44,12,9,9,6,4,1.0,19.0,10.0,,1610612750,MIN,Minnesota,42,14,6,12,0.0,13.0,7.0,
0029600603,00,1610612747,LAL,Los Angeles,42,17,8,21,6,4,1.0,14.0,13.0,,1610612760,SEA,Seattle,44,12,19,2,0.0,7.0,11.0,
0029600602,00,1610612759,SAS,San Antonio,36,13,12,0,0,4,1.0,20.0,9.0,,1610612749,MIL,Milwaukee,40,6,12,18,0.0,13.0,8.0,
0029600604,00,1610612756,PHX,Phoenix,20,2,10,0,0,3,0.0,18.0,9.0,,1610612748,MIA,Miami,46,4,13,36,0.0,13.0,4.0,
0029600605,00,1610612763,VAN,Vancouver,38,18,8,4,4,5,2.0,16.0,6.0,,1610612744,GSW,Golden State,46,11,8,27,0.0,14.0,5.0,
0029600611,00,1610612749,MIL,Milwaukee,42,11,12,2,1,1,0.0,14.0,11.0,,1610612765,DET,Detroit,32,8,13,11,0.0,10.0,6.0,
0029600608,00,1610612753,ORL,Orlando,44,10,10,4,6,8,0.0,17.0,5.0,,1610612764,WAS,Washington,58,16,24,22,0.0,16.0,4.0,
0029600614,00,1610612743,DEN,Denver,40,16,18,10,6,5,0.0,18.0,13.0,,1610612762,UTA,Utah,48,19,15,15,1.0,16.0,6.0,
0029600613,00,1610612747,LAL,Los Angeles,46,6,19,23,7,2,1.0,15.0,4.0,,1610612742,DAL,Dallas,38,14,12,8,1.0,19.0,6.0,
0029600609,00,1610612757,POR,Portland,38,9,13,0,0,1,1.0,20.0,12.0,,1610612761,TOR,Toronto,58,10,42,37,0.0,15.0,8.0,
0029600616,00,1610612741,CHI,Chicago,58,23,22,26,0,0,0.0,20.0,8.0,,1610612763,VAN,Vancouver,58,19,12,0,1.0,26.0,3.0,
0029600610,00,1610612766,CHH,Charlotte,26,13,15,0,3,1,1.0,16.0,9.0,,1610612754,IND,Indiana,40,16,10,12,1.0,14.0,11.0,
0029600607,00,1610612751,NJN,New Jersey,16,5,4,0,0,1,0.0,20.0,9.0,,1610612739,CLE,Cleveland,30,15,9,25,1.0,12.0,7.0,
0029600623,00,1610612747,LAL,Los Angeles,38,18,19,8,14,8,0.0,13.0,14.0,,1610612759,SAS,San Antonio,40,12,20,8,0.0,14.0,9.0,
0029600620,00,1610612766,CHH,Charlotte,30,13,8,0,6,0,1.0,16.0,11.0,,1610612754,IND,Indiana,46,19,17,11,0.0,16.0,7.0,
0029600622,00,1610612757,POR,Portland,28,4,10,18,4,6,0.0,18.0,7.0,,1610612765,DET,Detroit,24,9,13,16,1.0,15.0,5.0,
0029600617,00,1610612755,PHI,Philadelphia,54,17,20,10,10,6,0.0,17.0,9.0,,1610612761,TOR,Toronto,44,29,14,7,0.0,15.0,10.0,
0029600618,00,1610612753,ORL,Orlando,54,18,7,8,17,8,0.0,15.0,16.0,,1610612756,PHX,Phoenix,56,12,29,7,0.0,10.0,3.0,
0029600619,00,1610612748,MIA,Miami,46,12,16,24,1,1,1.0,20.0,7.0,,1610612738,BOS,Boston,30,8,6,4,1.0,22.0,6.0,
0029600624,00,1610612744,GSW,Golden State,36,15,2,0,0,0,2.0,21.0,9.0,,1610612760,SEA,Seattle,36,23,2,36,0.0,18.0,6.0,
0029600621,00,1610612739,CLE,Cleveland,18,9,2,10,2,2,1.0,14.0,8.0,,1610612752,NYK,New York,34,4,4,10,0.0,13.0,9.0,
0029600629,00,1610612763,VAN,Vancouver,42,18,17,2,3,4,2.0,12.0,13.0,,1610612746,LAC,Los Angeles,38,16,13,21,0.0,17.0,8.0,
0029600630,00,1610612758,SAC,Sacramento,46,15,8,2,8,3,3.0,17.0,7.0,,1610612741,CHI,Chicago,38,12,14,18,0.0,12.0,9.0,
0029600625,00,1610612756,PHX,Phoenix,42,17,15,2,2,3,0.0,11.0,9.0,,1610612751,NJN,New Jersey,32,16,4,14,0.0,7.0,4.0,
0029600628,00,1610612737,ATL,Atlanta,20,7,5,2,4,7,0.0,8.0,9.0,,1610612762,UTA,Utah,50,12,8,19,1.0,12.0,5.0,
0029600636,00,1610612744,GSW,Golden State,36,16,2,0,0,0,2.0,22.0,3.0,,1610612741,CHI,Chicago,56,17,12,37,0.0,13.0,5.0,
0029600631,00,1610612738,BOS,Boston,56,13,19,6,1,4,0.0,14.0,7.0,,1610612757,POR,Portland,56,15,6,23,2.0,22.0,7.0,
0029600637,00,1610612764,WAS,Washington,34,22,5,3,8,3,1.0,20.0,8.0,,1610612760,SEA,Seattle,40,10,11,12,1.0,14.0,11.0,
0029600635,00,1610612750,MIN,Minnesota,42,19,0,9,8,8,0.0,13.0,9.0,,1610612759,SAS,San Antonio,40,9,19,9,1.0,14.0,5.0,
0029600633,00,1610612749,MIL,Milwaukee,46,14,2,4,7,2,1.0,10.0,7.0,,1610612766,CHH,Charlotte,30,7,10,0,0.0,16.0,13.0,
0029600632,00,1610612755,PHI,Philadelphia,44,14,18,9,2,5,0.0,22.0,12.0,,1610612753,ORL,Orlando,44,19,16,19,0.0,17.0,7.0,
0029600638,00,1610612763,VAN,Vancouver,30,12,21,4,15,5,2.0,14.0,2.0,,1610612737,ATL,Atlanta,36,11,12,13,1.0,16.0,6.0,
0029600634,00,1610612754,IND,Indiana,38,21,14,32,4,2,1.0,19.0,8.0,,1610612745,HOU,Houston,32,10,21,2,1.0,20.0,12.0,
0029600640,00,1610612761,TOR,Toronto,46,16,38,26,3,2,1.0,15.0,10.0,,1610612756,PHX,Phoenix,26,13,19,8,0.0,16.0,9.0,
0029600639,00,1610612765,DET,Detroit,40,3,10,16,0,1,1.0,9.0,8.0,,1610612751,NJN,New Jersey,18,16,9,0,0.0,9.0,3.0,
0029600644,00,1610612743,DEN,Denver,42,16,17,7,12,7,0.0,9.0,10.0,,1610612758,SAC,Sacramento,40,22,19,11,1.0,13.0,10.0,
0029600645,00,1610612746,LAC,Los Angeles,48,19,16,15,6,7,0.0,19.0,4.0,,1610612744,GSW,Golden State,30,12,15,6,2.0,13.0,7.0,
0029600643,00,1610612762,UTA,Utah,36,27,18,12,2,5,1.0,15.0,6.0,,1610612742,DAL,Dallas,36,15,13,13,0.0,15.0,6.0,
0029600641,00,1610612739,CLE,Cleveland,28,9,12,7,11,5,2.0,18.0,2.0,,1610612748,MIA,Miami,26,7,4,9,0.0,16.0,7.0,
0029600642,00,1610612749,MIL,Milwaukee,56,11,21,13,21,13,0.0,20.0,8.0,,1610612755,PHI,Philadelphia,56,17,18,9,0.0,19.0,10.0,
0029600653,00,1610612737,ATL,Atlanta,34,28,13,3,1,2,1.0,9.0,6.0,,1610612743,DEN,Denver,46,22,21,16,1.0,12.0,14.0,
0029600650,00,1610612765,DET,Detroit,40,15,10,1,4,7,0.0,18.0,11.0,,1610612756,PHX,Phoenix,54,20,10,13,2.0,18.0,10.0,
0029600647,00,1610612752,NYK,New York,32,19,4,4,3,5,1.0,20.0,6.0,,1610612766,CHH,Charlotte,32,6,6,0,1.0,18.0,11.0,
0029600648,00,1610612745,HOU,Houston,52,8,9,14,3,2,1.0,20.0,9.0,,1610612753,ORL,Orlando,52,16,22,21,0.0,10.0,9.0,
0029600655,00,1610612741,CHI,Chicago,30,12,9,19,2,2,1.0,14.0,10.0,,1610612760,SEA,Seattle,26,19,6,4,0.0,17.0,8.0,
0029600654,00,1610612764,WAS,Washington,50,14,23,0,0,0,0.0,14.0,6.0,,1610612747,LAL,Los Angeles,72,21,32,36,0.0,14.0,11.0,
0029600646,00,1610612763,VAN,Vancouver,54,14,13,16,5,0,0.0,20.0,11.0,,1610612738,BOS,Boston,54,30,18,4,1.0,15.0,11.0,
0029600652,00,1610612750,MIN,Minnesota,38,11,12,10,7,7,0.0,10.0,12.0,,1610612757,POR,Portland,36,21,13,2,1.0,15.0,17.0,
0029600656,00,1610612761,TOR,Toronto,52,15,25,9,11,3,0.0,19.0,3.0,,1610612738,BOS,Boston,48,12,30,14,1.0,15.0,13.0,
0029600658,00,1610612762,UTA,Utah,54,16,13,38,0,0,1.0,19.0,10.0,,1610612764,WAS,Washington,38,19,8,0,1.0,18.0,8.0,
0029600662,00,1610612766,CHH,Charlotte,38,10,6,0,2,3,1.0,13.0,7.0,,1610612750,MIN,Minnesota,42,10,4,6,1.0,12.0,6.0,
0029600664,00,1610612758,SAC,Sacramento,32,13,15,2,3,2,0.0,19.0,8.0,,1610612742,DAL,Dallas,28,13,19,16,0.0,22.0,9.0,
0029600659,00,1610612752,NYK,New York,32,16,16,8,14,9,0.0,16.0,7.0,,1610612745,HOU,Houston,34,8,8,7,0.0,23.0,13.0,
0029600661,00,1610612753,ORL,Orlando,56,17,14,27,11,5,0.0,16.0,10.0,,1610612754,IND,Indiana,44,11,18,5,0.0,19.0,6.0,
0029600665,00,1610612746,LAC,Los Angeles,54,12,25,26,7,1,1.0,26.0,5.0,,1610612747,LAL,Los Angeles,40,9,15,9,0.0,17.0,11.0,
0029600666,00,1610612737,ATL,Atlanta,40,18,6,25,3,4,0.0,9.0,7.0,,1610612744,GSW,Golden State,34,12,8,2,1.0,11.0,8.0,
0029600667,00,1610612741,CHI,Chicago,26,12,8,4,15,9,1.0,8.0,12.0,,1610612757,POR,Portland,36,24,8,9,2.0,17.0,17.0,
0029600660,00,1610612763,VAN,Vancouver,32,15,10,6,5,5,1.0,10.0,9.0,,1610612751,NJN,New Jersey,50,31,16,18,0.0,10.0,8.0,
0029600670,00,1610612761,TOR,Toronto,36,4,11,6,2,3,2.0,11.0,15.0,,1610612739,CLE,Cleveland,22,17,17,9,0.0,15.0,10.0,
0029600671,00,1610612764,WAS,Washington,42,10,23,4,10,5,0.0,17.0,9.0,,1610612743,DEN,Denver,40,18,18,11,0.0,17.0,9.0,
0029600672,00,1610612756,PHX,Phoenix,56,17,21,30,8,4,0.0,9.0,7.0,,1610612737,ATL,Atlanta,34,13,15,5,0.0,14.0,12.0,
0029600668,00,1610612738,BOS,Boston,58,16,23,4,5,8,0.0,13.0,8.0,,1610612748,MIA,Miami,46,15,27,11,2.0,21.0,9.0,
0029600674,00,1610612760,SEA,Seattle,48,13,2,3,16,10,0.0,17.0,5.0,,1610612762,UTA,Utah,40,4,14,10,0.0,18.0,10.0,
0029600673,00,1610612741,CHI,Chicago,26,16,11,3,5,6,1.0,13.0,10.0,,1610612747,LAL,Los Angeles,52,12,17,18,1.0,11.0,10.0,
0029600669,00,1610612759,SAS,San Antonio,38,19,10,0,0,1,1.0,10.0,7.0,,1610612755,PHI,Philadelphia,48,10,14,26,0.0,11.0,9.0,
0029600681,00,1610612763,VAN,Vancouver,46,17,8,9,3,4,0.0,16.0,9.0,,1610612750,MIN,Minnesota,44,15,11,20,0.0,12.0,10.0,
0029600677,00,1610612738,BOS,Boston,60,19,22,10,3,5,1.0,21.0,10.0,,1610612753,ORL,Orlando,64,17,6,11,0.0,17.0,14.0,
0029600679,00,1610612758,SAC,Sacramento,34,13,3,1,2,0,0.0,15.0,11.0,,1610612766,CHH,Charlotte,38,3,9,0,1.0,12.0,9.0,
0029600675,00,1610612752,NYK,New York,34,16,14,18,6,4,1.0,17.0,7.0,,1610612759,SAS,San Antonio,34,18,5,6,1.0,14.0,12.0,
0029600689,00,1610612763,VAN,Vancouver,48,17,4,8,13,4,1.0,22.0,10.0,0.0,1610612745,HOU,Houston,60,21,12,12,0.0,14.0,5.0,0.0
0029600685,00,1610612755,PHI,Philadelphia,46,14,8,0,0,3,1.0,11.0,8.0,,1610612739,CLE,Cleveland,44,17,13,14,0.0,18.0,8.0,
0029600688,00,1610612742,DAL,Dallas,36,20,13,2,3,0,1.0,11.0,6.0,,1610612759,SAS,San Antonio,48,20,16,22,1.0,8.0,3.0,
0029600692,00,1610612756,PHX,Phoenix,48,14,14,9,13,11,0.0,9.0,12.0,,1610612757,POR,Portland,48,10,23,7,1.0,12.0,12.0,
0029600683,00,1610612751,NJN,New Jersey,32,15,18,7,15,16,0.0,11.0,12.0,,1610612753,ORL,Orlando,50,8,11,5,0.0,20.0,7.0,
0029600691,00,1610612762,UTA,Utah,50,14,15,31,6,7,1.0,11.0,6.0,,1610612758,SAC,Sacramento,46,15,9,2,0.0,16.0,8.0,
0029600682,00,1610612764,WAS,Washington,46,14,10,12,5,1,0.0,19.0,16.0,,1610612752,NYK,New York,30,3,14,10,0.0,15.0,11.0,
0029600687,00,1610612761,TOR,Toronto,32,16,18,6,7,9,0.0,13.0,11.0,,1610612749,MIL,Milwaukee,44,9,10,13,0.0,15.0,8.0,
0029600684,00,1610612748,MIA,Miami,48,21,11,20,2,3,1.0,16.0,11.0,,1610612765,DET,Detroit,42,13,9,4,0.0,12.0,7.0,
0029600693,00,1610612760,SEA,Seattle,62,14,17,31,1,4,1.0,17.0,11.0,,1610612743,DEN,Denver,42,12,4,4,3.0,29.0,7.0,
0029600697,00,1610612754,IND,Indiana,30,5,0,10,3,11,1.0,16.0,13.0,,1610612739,CLE,Cleveland,34,4,16,11,1.0,16.0,7.0,
0029600699,00,1610612759,SAS,San Antonio,52,20,13,0,0,0,0.0,17.0,7.0,,1610612763,VAN,Vancouver,36,21,9,22,1.0,14.0,7.0,
0029600694,00,1610612766,CHH,Charlotte,52,15,10,0,6,3,0.0,14.0,6.0,,1610612751,NJN,New Jersey,36,21,10,5,0.0,10.0,9.0,
0029600700,00,1610612756,PHX,Phoenix,66,14,33,43,3,6,0.0,15.0,6.0,,1610612738,BOS,Boston,40,21,19,3,0.0,12.0,12.0,
0029600695,00,1610612737,ATL,Atlanta,46,17,9,28,4,2,0.0,17.0,7.0,,1610612761,TOR,Toronto,24,12,2,1,1.0,24.0,8.0,
0029600698,00,1610612750,MIN,Minnesota,32,18,10,1,4,4,0.0,15.0,14.0,,1610612747,LAL,Los Angeles,56,15,13,20,0.0,14.0,8.0,
0029600703,00,1610612742,DAL,Dallas,52,13,19,10,6,15,0.0,12.0,6.0,,1610612744,GSW,Golden State,50,15,23,11,1.0,14.0,6.0,
0029600702,00,1610612754,IND,Indiana,50,12,9,4,3,4,2.0,27.0,8.0,,1610612748,MIA,Miami,44,3,26,30,2.0,20.0,5.0,
0029600704,00,1610612743,DEN,Denver,26,8,9,2,4,3,0.0,19.0,8.0,,1610612747,LAL,Los Angeles,46,14,26,33,0.0,8.0,12.0,
0029600701,00,1610612755,PHI,Philadelphia,26,9,12,9,2,3,1.0,21.0,15.0,,1610612752,NYK,New York,52,16,12,19,0.0,17.0,17.0,
0029600706,00,1610612758,SAC,Sacramento,44,20,15,10,4,7,1.0,15.0,14.0,,1610612746,LAC,Los Angeles,32,20,13,3,0.0,12.0,11.0,
0029600705,00,1610612757,POR,Portland,46,16,11,0,0,2,0.0,16.0,9.0,,1610612762,UTA,Utah,48,7,24,35,0.0,19.0,13.0,
0029600713,00,1610612746,LAC,Los Angeles,30,7,2,8,3,2,1.0,20.0,10.0,,1610612756,PHX,Phoenix,70,26,19,21,0.0,16.0,4.0,
0029600709,00,1610612741,CHI,Chicago,36,17,6,9,5,7,0.0,16.0,11.0,,1610612737,ATL,Atlanta,38,10,6,9,2.0,14.0,3.0,
0029600714,00,1610612745,HOU,Houston,28,7,10,3,8,2,1.0,22.0,10.0,,1610612760,SEA,Seattle,70,9,24,23,1.0,11.0,5.0,
0029600707,00,1610612764,WAS,Washington,68,24,22,24,3,0,0.0,16.0,11.0,,1610612751,NJN,New Jersey,36,12,4,6,0.0,17.0,10.0,
0029600710,00,1610612749,MIL,Milwaukee,50,17,23,6,15,14,0.0,20.0,19.0,,1610612761,TOR,Toronto,68,16,21,14,2.0,17.0,15.0,
0029600712,00,1610612744,GSW,Golden State,48,10,16,14,3,2,2.0,10.0,6.0,,1610612759,SAS,San Antonio,42,17,18,4,0.0,12.0,11.0,
0029600715,00,1610612763,VAN,Vancouver,68,11,13,12,6,14,1.0,17.0,16.0,,1610612738,BOS,Boston,60,22,18,3,0.0,14.0,6.0,
0029600717,00,1610612755,PHI,Philadelphia,34,22,7,3,2,1,1.0,18.0,12.0,,1610612748,MIA,Miami,54,20,20,30,0.0,16.0,9.0,
0029600719,00,1610612737,ATL,Atlanta,52,23,19,21,4,1,0.0,15.0,8.0,,1610612759,SAS,San Antonio,32,13,8,1,1.0,14.0,6.0,
0029600718,00,1610612743,DEN,Denver,42,15,26,1,2,7,0.0,20.0,7.0,,1610612749,MIL,Milwaukee,46,12,22,13,0.0,15.0,6.0,
0029600724,00,1610612765,DET,Detroit,34,16,16,4,10,7,2.0,16.0,9.0,,1610612761,TOR,Toronto,42,21,15,17,1.0,12.0,12.0,
0029600723,00,1610612755,PHI,Philadelphia,46,21,6,2,1,4,1.0,13.0,9.0,,1610612743,DEN,Denver,42,16,12,20,1.0,12.0,11.0,
0029600728,00,1610612758,SAC,Sacramento,48,17,18,26,10,8,0.0,12.0,14.0,,1610612744,GSW,Golden State,40,15,18,4,0.0,16.0,7.0,
0029600727,00,1610612747,LAL,Los Angeles,46,14,13,6,4,15,1.0,16.0,6.0,,1610612760,SEA,Seattle,44,21,8,11,0.0,10.0,11.0,
0029600725,00,1610612741,CHI,Chicago,50,23,12,25,1,1,0.0,15.0,6.0,,1610612753,ORL,Orlando,32,10,11,2,1.0,17.0,10.0,
0029600722,00,1610612754,IND,Indiana,20,9,2,19,1,2,1.0,24.0,9.0,,1610612752,NYK,New York,34,6,6,9,2.0,17.0,7.0,
0029600729,00,1610612738,BOS,Boston,56,22,18,6,4,10,1.0,22.0,16.0,,1610612757,POR,Portland,64,10,15,12,0.0,13.0,7.0,
0029600734,00,1610612737,ATL,Atlanta,44,7,4,5,3,6,0.0,15.0,5.0,,1610612745,HOU,Houston,48,14,22,32,1.0,23.0,9.0,
0029600736,00,1610612763,VAN,Vancouver,50,6,11,4,1,2,0.0,12.0,3.0,,1610612742,DAL,Dallas,42,21,6,17,0.0,12.0,12.0,
0029600735,00,1610612760,SEA,Seattle,58,13,16,7,22,16,1.0,19.0,10.0,,1610612738,BOS,Boston,46,17,7,8,1.0,19.0,4.0,
0029600731,00,1610612766,CHH,Charlotte,46,10,24,0,4,13,0.0,16.0,7.0,,1610612753,ORL,Orlando,44,34,9,8,2.0,13.0,9.0,
0029600742,00,1610612750,MIN,Minnesota,46,16,11,5,1,4,0.0,20.0,4.0,,1610612758,SAC,Sacramento,42,12,20,22,4.0,16.0,10.0,
0029600741,00,1610612746,LAC,Los Angeles,40,8,18,19,0,0,1.0,23.0,7.0,,1610612742,DAL,Dallas,26,6,9,0,0.0,17.0,9.0,
0029600740,00,1610612759,SAS,San Antonio,34,15,0,3,8,6,1.0,17.0,10.0,,1610612762,UTA,Utah,58,9,18,20,0.0,12.0,4.0,
0029600738,00,1610612755,PHI,Philadelphia,24,18,4,3,5,6,1.0,11.0,16.0,,1610612748,MIA,Miami,52,10,26,28,1.0,10.0,6.0,
0029600739,00,1610612741,CHI,Chicago,56,26,15,27,5,5,0.0,7.0,6.0,,1610612743,DEN,Denver,56,17,10,2,0.0,15.0,5.0,
0029600750,00,1610612763,VAN,Vancouver,40,13,9,5,2,5,3.0,19.0,6.0,,1610612750,MIN,Minnesota,52,10,10,22,1.0,17.0,7.0,
0029600747,00,1610612761,TOR,Toronto,50,19,16,35,0,1,0.0,14.0,8.0,,1610612759,SAS,San Antonio,48,15,19,0,0.0,11.0,11.0,
0029600746,00,1610612764,WAS,Washington,24,14,7,5,9,1,1.0,11.0,7.0,,1610612765,DET,Detroit,24,13,5,23,0.0,7.0,11.0,
0029600744,00,1610612756,PHX,Phoenix,40,13,6,8,11,12,0.0,14.0,12.0,,1610612766,CHH,Charlotte,40,13,8,0,0.0,11.0,9.0,
0029600745,00,1610612754,IND,Indiana,38,14,6,1,6,4,1.0,14.0,12.0,,1610612737,ATL,Atlanta,36,12,12,24,2.0,12.0,9.0,
0029600754,00,1610612749,MIL,Milwaukee,40,17,18,16,1,2,0.0,15.0,9.0,,1610612742,DAL,Dallas,52,18,23,7,1.0,12.0,9.0,
0029600756,00,1610612762,UTA,Utah,82,21,29,20,8,2,0.0,19.0,9.0,,1610612738,BOS,Boston,40,6,12,3,0.0,15.0,4.0,
0029600753,00,1610612743,DEN,Denver,26,10,15,0,0,0,0.0,17.0,9.0,,1610612754,IND,Indiana,48,21,18,26,0.0,10.0,13.0,
0029600751,00,1610612751,NJN,New Jersey,32,18,15,6,15,6,0.0,9.0,5.0,,1610612748,MIA,Miami,38,5,22,12,0.0,16.0,9.0,
0029600755,00,1610612761,TOR,Toronto,42,14,0,6,3,3,0.0,13.0,7.0,,1610612745,HOU,Houston,50,12,22,15,0.0,18.0,12.0,
0029600759,00,1610612743,DEN,Denver,28,19,9,5,16,13,2.0,23.0,11.0,,1610612753,ORL,Orlando,46,20,14,13,0.0,5.0,10.0,
0029600758,00,1610612741,CHI,Chicago,30,12,2,14,2,3,1.0,16.0,6.0,,1610612764,WAS,Washington,52,22,10,4,1.0,14.0,8.0,
0029600761,00,1610612746,LAC,Los Angeles,46,16,15,9,4,6,0.0,18.0,7.0,,1610612766,CHH,Charlotte,56,23,9,0,0.0,13.0,10.0,
0029600767,00,1610612747,LAL,Los Angeles,48,13,16,11,12,8,1.0,15.0,9.0,0.0,1610612763,VAN,Vancouver,38,9,8,6,2.0,12.0,6.0,0.0
0029600765,00,1610612759,SAS,San Antonio,58,12,12,21,3,3,1.0,13.0,7.0,,1610612749,MIL,Milwaukee,42,21,12,9,0.0,14.0,8.0,
0029600760,00,1610612757,POR,Portland,60,15,13,10,18,12,0.0,11.0,6.0,,1610612748,MIA,Miami,32,11,8,11,1.0,12.0,9.0,
0029600768,00,1610612760,SEA,Seattle,44,8,12,25,5,4,0.0,18.0,4.0,,1610612752,NYK,New York,10,8,4,5,2.0,24.0,13.0,
0029600763,00,1610612751,NJN,New Jersey,30,10,8,1,6,2,0.0,14.0,5.0,,1610612765,DET,Detroit,42,7,16,21,0.0,11.0,4.0,
0029600766,00,1610612756,PHX,Phoenix,40,8,8,11,6,9,0.0,18.0,8.0,,1610612739,CLE,Cleveland,30,13,9,12,1.0,15.0,8.0,
0029600764,00,1610612744,GSW,Golden State,42,19,17,0,0,2,0.0,22.0,11.0,,1610612750,MIN,Minnesota,40,16,8,27,0.0,17.0,9.0,
0029600762,00,1610612745,HOU,Houston,26,16,8,2,7,5,1.0,19.0,10.0,0.0,1610612737,ATL,Atlanta,24,13,8,14,1.0,9.0,9.0,0.0
0029600771,00,1610612741,CHI,Chicago,36,12,25,37,1,1,0.0,16.0,8.0,,1610612744,GSW,Golden State,42,20,8,2,0.0,20.0,7.0,
0029600769,00,1610612757,POR,Portland,42,13,15,0,0,1,0.0,16.0,4.0,,1610612755,PHI,Philadelphia,56,17,14,18,0.0,19.0,11.0,
0029600772,00,1610612761,TOR,Toronto,60,17,24,11,1,0,0.0,11.0,4.0,,1610612742,DAL,Dallas,44,12,14,10,0.0,15.0,7.0,
0029600782,00,1610612739,CLE,Cleveland,34,16,0,8,10,11,0.0,12.0,6.0,,1610612763,VAN,Vancouver,44,16,10,10,0.0,8.0,4.0,
0029600780,00,1610612756,PHX,Phoenix,34,6,7,16,9,5,0.0,12.0,9.0,,1610612742,DAL,Dallas,48,28,7,4,2.0,16.0,10.0,
0029600779,00,1610612760,SEA,Seattle,38,9,6,12,7,9,1.0,16.0,12.0,,1610612762,UTA,Utah,36,11,16,6,1.0,15.0,10.0,
0029600773,00,1610612738,BOS,Boston,36,16,17,10,8,5,1.0,15.0,15.0,,1610612751,NJN,New Jersey,46,8,18,18,1.0,15.0,13.0,
0029600775,00,1610612748,MIA,Miami,38,15,13,15,6,4,1.0,13.0,7.0,,1610612743,DEN,Denver,42,11,10,10,0.0,17.0,9.0,
0029600774,00,1610612764,WAS,Washington,38,6,8,6,5,2,1.0,14.0,10.0,,1610612765,DET,Detroit,36,2,15,13,0.0,11.0,7.0,
0029600777,00,1610612749,MIL,Milwaukee,44,11,22,10,6,11,0.0,16.0,9.0,,1610612746,LAC,Los Angeles,46,19,33,16,0.0,17.0,5.0,
0029600778,00,1610612745,HOU,Houston,40,6,10,17,6,7,1.0,7.0,6.0,,1610612759,SAS,San Antonio,44,12,6,2,1.0,11.0,6.0,
0029600783,00,1610612765,DET,Detroit,32,15,16,3,8,4,0.0,18.0,11.0,,1610612753,ORL,Orlando,38,10,15,19,0.0,14.0,6.0,
0029600786,00,1610612766,CHH,Charlotte,44,18,4,0,0,0,0.0,10.0,8.0,,1610612759,SAS,San Antonio,46,11,6,0,2.0,12.0,7.0,
0029600785,00,1610612741,CHI,Chicago,44,29,20,30,3,1,0.0,14.0,2.0,,1610612757,POR,Portland,48,18,12,3,0.0,15.0,6.0,
0029600784,00,1610612737,ATL,Atlanta,40,15,11,16,2,10,1.0,16.0,14.0,,1610612744,GSW,Golden State,38,9,4,3,4.0,20.0,12.0,
0029600788,00,1610612754,IND,Indiana,40,8,10,2,3,7,1.0,23.0,7.0,,1610612764,WAS,Washington,50,15,18,29,2.0,22.0,4.0,
0029600789,00,1610612760,SEA,Seattle,18,12,2,8,7,12,1.0,18.0,6.0,,1610612739,CLE,Cleveland,24,17,4,7,1.0,17.0,11.0,
0029600793,00,1610612762,UTA,Utah,50,16,14,18,10,7,1.0,11.0,8.0,,1610612752,NYK,New York,18,4,7,2,1.0,27.0,4.0,
0029600791,00,1610612745,HOU,Houston,50,11,8,20,4,1,0.0,18.0,7.0,,1610612747,LAL,Los Angeles,42,13,22,3,1.0,12.0,11.0,
0029600787,00,1610612758,SAC,Sacramento,38,14,14,4,6,11,0.0,16.0,7.0,,1610612751,NJN,New Jersey,46,11,27,10,1.0,13.0,7.0,
0029600792,00,1610612743,DEN,Denver,52,21,15,6,16,11,0.0,22.0,8.0,,1610612761,TOR,Toronto,48,10,20,9,2.0,19.0,4.0,
0029600794,00,1610612755,PHI,Philadelphia,58,16,10,0,0,0,2.0,20.0,11.0,,1610612746,LAC,Los Angeles,46,14,19,17,0.0,19.0,12.0,
0029600797,00,1610612744,GSW,Golden State,26,16,4,6,1,0,1.0,15.0,10.0,,1610612765,DET,Detroit,38,12,15,35,0.0,4.0,7.0,